cpm_id	Source	Target	attention
COVID00028	Medicinal flavor	CHP00162	0.048886
COVID00028	Meridian tropism	CHP00162	0.04756
COVID00028	Therapeutic nature	CHP00162	0.048829
COVID00028	CHP00162	CHP00162	0.010935
COVID00028	CHP00361	CHP00162	0.015039
COVID00028	CHP01007	CHP00162	0.0332
COVID00028	CHP01118	CHP00162	0.014537
COVID00028	CHP01146	CHP00162	0.013272
COVID00028	CHP01185	CHP00162	0.027738
COVID00028	CHP01326	CHP00162	0.014786
COVID00028	CHP02017	CHP00162	0.022992
COVID00028	CHP02546	CHP00162	0.007132
COVID00028	CHP04795	CHP00162	0.014821
COVID00028	CHP05679	CHP00162	0.016283
COVID00028	Medicinal flavor	CHP00361	0.049715
COVID00028	Meridian tropism	CHP00361	0.048303
COVID00028	Therapeutic nature	CHP00361	0.049588
COVID00028	CHP00162	CHP00361	0.007579
COVID00028	CHP00361	CHP00361	0.020912
COVID00028	CHP01007	CHP00361	0.032074
COVID00028	CHP01118	CHP00361	0.014074
COVID00028	CHP01146	CHP00361	0.012841
COVID00028	CHP01185	CHP00361	0.026873
COVID00028	CHP01326	CHP00361	0.01431
COVID00028	CHP02017	CHP00361	0.022299
COVID00028	CHP02546	CHP00361	0.006906
COVID00028	CHP04795	CHP00361	0.01433
COVID00028	CHP05679	CHP00361	0.015755
COVID00028	Medicinal flavor	CHP01007	0.041348
COVID00028	Meridian tropism	CHP01007	0.040227
COVID00028	Therapeutic nature	CHP01007	0.041263
COVID00028	CHP00162	CHP01007	0.00627
COVID00028	CHP00361	CHP01007	0.012099
COVID00028	CHP01007	CHP01007	0.033303
COVID00028	CHP01118	CHP01007	0.011626
COVID00028	CHP01146	CHP01007	0.0106
COVID00028	CHP01185	CHP01007	0.02222
COVID00028	CHP01326	CHP01007	0.011816
COVID00028	CHP02017	CHP01007	0.018467
COVID00028	CHP02546	CHP01007	0.005706
COVID00028	CHP04795	CHP01007	0.011818
COVID00028	CHP05679	CHP01007	0.013004
COVID00028	Medicinal flavor	CHP01118	0.041367
COVID00028	Meridian tropism	CHP01118	0.040208
COVID00028	Therapeutic nature	CHP01118	0.041289
COVID00028	CHP00162	CHP01118	0.006368
COVID00028	CHP00361	CHP01118	0.012285
COVID00028	CHP01007	CHP01118	0.026842
COVID00028	CHP01118	CHP01118	0.01572
COVID00028	CHP01146	CHP01118	0.010767
COVID00028	CHP01185	CHP01118	0.022567
COVID00028	CHP01326	CHP01118	0.012002
COVID00028	CHP02017	CHP01118	0.018751
COVID00028	CHP02546	CHP01118	0.005795
COVID00028	CHP04795	CHP01118	0.012005
COVID00028	CHP05679	CHP01118	0.013209
COVID00028	Medicinal flavor	CHP01146	0.041418
COVID00028	Meridian tropism	CHP01146	0.040318
COVID00028	Therapeutic nature	CHP01146	0.041397
COVID00028	CHP00162	CHP01146	0.006369
COVID00028	CHP00361	CHP01146	0.012286
COVID00028	CHP01007	CHP01146	0.02685
COVID00028	CHP01118	CHP01146	0.011811
COVID00028	CHP01146	CHP01146	0.014223
COVID00028	CHP01185	CHP01146	0.022571
COVID00028	CHP01326	CHP01146	0.012005
COVID00028	CHP02017	CHP01146	0.018755
COVID00028	CHP02546	CHP01146	0.005797
COVID00028	CHP04795	CHP01146	0.012008
COVID00028	CHP05679	CHP01146	0.013213
COVID00028	Medicinal flavor	CHP01185	0.048993
COVID00028	Meridian tropism	CHP01185	0.047536
COVID00028	Therapeutic nature	CHP01185	0.048845
COVID00028	CHP00162	CHP01185	0.007618
COVID00028	CHP00361	CHP01185	0.01466
COVID00028	CHP01007	CHP01185	0.032292
COVID00028	CHP01118	CHP01185	0.014154
COVID00028	CHP01146	CHP01185	0.012918
COVID00028	CHP01185	CHP01185	0.037061
COVID00028	CHP01326	CHP01185	0.014393
COVID00028	CHP02017	CHP01185	0.022405
COVID00028	CHP02546	CHP01185	0.006944
COVID00028	CHP04795	CHP01185	0.014421
COVID00028	CHP05679	CHP01185	0.015849
COVID00028	Medicinal flavor	CHP01326	0.040983
COVID00028	Meridian tropism	CHP01326	0.039889
COVID00028	Therapeutic nature	CHP01326	0.040928
COVID00028	CHP00162	CHP01326	0.006321
COVID00028	CHP00361	CHP01326	0.012194
COVID00028	CHP01007	CHP01326	0.026643
COVID00028	CHP01118	CHP01326	0.011721
COVID00028	CHP01146	CHP01326	0.010687
COVID00028	CHP01185	CHP01326	0.0224
COVID00028	CHP01326	CHP01326	0.015776
COVID00028	CHP02017	CHP01326	0.018614
COVID00028	CHP02546	CHP01326	0.005753
COVID00028	CHP04795	CHP01326	0.011916
COVID00028	CHP05679	CHP01326	0.013112
COVID00028	Medicinal flavor	CHP02017	0.060545
COVID00028	Meridian tropism	CHP02017	0.058968
COVID00028	Therapeutic nature	CHP02017	0.060331
COVID00028	CHP00162	CHP02017	0.009612
COVID00028	CHP00361	CHP02017	0.01845
COVID00028	CHP01007	CHP02017	0.040971
COVID00028	CHP01118	CHP02017	0.017892
COVID00028	CHP01146	CHP02017	0.016346
COVID00028	CHP01185	CHP02017	0.034109
COVID00028	CHP01326	CHP02017	0.018205
COVID00028	CHP02017	CHP02017	0.040766
COVID00028	CHP02546	CHP02017	0.008776
COVID00028	CHP04795	CHP02017	0.01827
COVID00028	CHP05679	CHP02017	0.020055
COVID00028	Medicinal flavor	CHP02546	0.048872
COVID00028	Meridian tropism	CHP02546	0.047578
COVID00028	Therapeutic nature	CHP02546	0.048773
COVID00028	CHP00162	CHP02546	0.007673
COVID00028	CHP00361	CHP02546	0.014773
COVID00028	CHP01007	CHP02546	0.03249
COVID00028	CHP01118	CHP02546	0.014251
COVID00028	CHP01146	CHP02546	0.013004
COVID00028	CHP01185	CHP02546	0.027207
COVID00028	CHP01326	CHP02546	0.01449
COVID00028	CHP02017	CHP02546	0.022572
COVID00028	CHP02546	CHP02546	0.009541
COVID00028	CHP04795	CHP02546	0.014514
COVID00028	CHP05679	CHP02546	0.015954
COVID00028	Medicinal flavor	CHP04795	0.061384
COVID00028	Meridian tropism	CHP04795	0.059719
COVID00028	Therapeutic nature	CHP04795	0.061087
COVID00028	CHP00162	CHP04795	0.009854
COVID00028	CHP00361	CHP04795	0.018898
COVID00028	CHP01007	CHP04795	0.04209
COVID00028	CHP01118	CHP04795	0.018356
COVID00028	CHP01146	CHP04795	0.016777
COVID00028	CHP01185	CHP04795	0.034978
COVID00028	CHP01326	CHP04795	0.018681
COVID00028	CHP02017	CHP04795	0.028929
COVID00028	CHP02546	CHP04795	0.009002
COVID00028	CHP04795	CHP04795	0.025301
COVID00028	CHP05679	CHP04795	0.020584
COVID00028	Medicinal flavor	CHP05679	0.049468
COVID00028	Meridian tropism	CHP05679	0.04809
COVID00028	Therapeutic nature	CHP05679	0.049265
COVID00028	CHP00162	CHP05679	0.007761
COVID00028	CHP00361	CHP05679	0.014928
COVID00028	CHP01007	CHP05679	0.032936
COVID00028	CHP01118	CHP05679	0.014426
COVID00028	CHP01146	CHP05679	0.013169
COVID00028	CHP01185	CHP05679	0.027527
COVID00028	CHP01326	CHP05679	0.014671
COVID00028	CHP02017	CHP05679	0.022819
COVID00028	CHP02546	CHP05679	0.007077
COVID00028	CHP04795	CHP05679	0.014705
COVID00028	CHP05679	CHP05679	0.021806
COVID00028	CHP00162	Medicinal flavor	0.008832
COVID00028	CHP00361	Medicinal flavor	0.016454
COVID00028	CHP01007	Medicinal flavor	0.039296
COVID00028	CHP01118	Medicinal flavor	0.016574
COVID00028	CHP01146	Medicinal flavor	0.015313
COVID00028	CHP01185	Medicinal flavor	0.031426
COVID00028	CHP01326	Medicinal flavor	0.016966
COVID00028	CHP02017	Medicinal flavor	0.025803
COVID00028	CHP02546	Medicinal flavor	0.008167
COVID00028	CHP04795	Medicinal flavor	0.017618
COVID00028	CHP05679	Medicinal flavor	0.01897
COVID00028	Meridian tropism	Medicinal flavor	0.029089
COVID00028	Therapeutic nature	Medicinal flavor	0.029828
COVID00028	Medicinal flavor	Medicinal flavor	0.029825
COVID00028	CHP00162	Meridian tropism	0.005354
COVID00028	CHP00361	Meridian tropism	0.009975
COVID00028	CHP01007	Meridian tropism	0.023818
COVID00028	CHP01118	Meridian tropism	0.010047
COVID00028	CHP01146	Meridian tropism	0.009282
COVID00028	CHP01185	Meridian tropism	0.019048
COVID00028	CHP01326	Meridian tropism	0.010284
COVID00028	CHP02017	Meridian tropism	0.015641
COVID00028	CHP02546	Meridian tropism	0.004951
COVID00028	CHP04795	Meridian tropism	0.010679
COVID00028	CHP05679	Meridian tropism	0.011498
COVID00028	Meridian tropism	Meridian tropism	0.017636
COVID00028	Therapeutic nature	Meridian tropism	0.018084
COVID00028	Medicinal flavor	Meridian tropism	0.018082
COVID00028	CHP00162	Therapeutic nature	0.012915
COVID00028	CHP00361	Therapeutic nature	0.02406
COVID00028	CHP01007	Therapeutic nature	0.05746
COVID00028	CHP01118	Therapeutic nature	0.024238
COVID00028	CHP01146	Therapeutic nature	0.022392
COVID00028	CHP01185	Therapeutic nature	0.045955
COVID00028	CHP01326	Therapeutic nature	0.02481
COVID00028	CHP02017	Therapeutic nature	0.037731
COVID00028	CHP02546	Therapeutic nature	0.011942
COVID00028	CHP04795	Therapeutic nature	0.025762
COVID00028	CHP05679	Therapeutic nature	0.027738
COVID00028	Meridian tropism	Therapeutic nature	0.042537
COVID00028	Therapeutic nature	Therapeutic nature	0.043618
COVID00028	Medicinal flavor	Therapeutic nature	0.043614
COVID00019	Medicinal flavor	CHP00142	0.047166
COVID00019	Meridian tropism	CHP00142	0.044846
COVID00019	Therapeutic nature	CHP00142	0.045165
COVID00019	CHP00142	CHP00142	0.041972
COVID00019	CHP00209	CHP00142	0.009521
COVID00019	CHP00361	CHP00142	0.009616
COVID00019	CHP00844	CHP00142	0.008501
COVID00019	CHP01118	CHP00142	0.011006
COVID00019	CHP01508	CHP00142	0.008803
COVID00019	CHP01771	CHP00142	0.013528
COVID00019	CHP02904	CHP00142	0.008151
COVID00019	CHP03461	CHP00142	0.018407
COVID00019	CHP04556	CHP00142	0.018711
COVID00019	CHP05501	CHP00142	0.014007
COVID00019	CHP06090	CHP00142	0.011074
COVID00019	Medicinal flavor	CHP00209	0.039381
COVID00019	Meridian tropism	CHP00209	0.037371
COVID00019	Therapeutic nature	CHP00209	0.037662
COVID00019	CHP00142	CHP00209	0.02286
COVID00019	CHP00209	CHP00209	0.011759
COVID00019	CHP00361	CHP00209	0.00811
COVID00019	CHP00844	CHP00209	0.007179
COVID00019	CHP01118	CHP00209	0.009269
COVID00019	CHP01508	CHP00209	0.007408
COVID00019	CHP01771	CHP00209	0.011378
COVID00019	CHP02904	CHP00209	0.006862
COVID00019	CHP03461	CHP00209	0.01554
COVID00019	CHP04556	CHP00209	0.015734
COVID00019	CHP05501	CHP00209	0.011762
COVID00019	CHP06090	CHP00209	0.009321
COVID00019	Medicinal flavor	CHP00361	0.046844
COVID00019	Meridian tropism	CHP00361	0.044462
COVID00019	Therapeutic nature	CHP00361	0.0448
COVID00019	CHP00142	CHP00361	0.027956
COVID00019	CHP00209	CHP00361	0.009837
COVID00019	CHP00361	CHP00361	0.015704
COVID00019	CHP00844	CHP00361	0.00875
COVID00019	CHP01118	CHP00361	0.011363
COVID00019	CHP01508	CHP00361	0.009099
COVID00019	CHP01771	CHP00361	0.01399
COVID00019	CHP02904	CHP00361	0.00842
COVID00019	CHP03461	CHP00361	0.018952
COVID00019	CHP04556	CHP00361	0.019355
COVID00019	CHP05501	CHP00361	0.014511
COVID00019	CHP06090	CHP00361	0.011443
COVID00019	Medicinal flavor	CHP00844	0.047376
COVID00019	Meridian tropism	CHP00844	0.045013
COVID00019	Therapeutic nature	CHP00844	0.045362
COVID00019	CHP00142	CHP00844	0.028448
COVID00019	CHP00209	CHP00844	0.010011
COVID00019	CHP00361	CHP00844	0.010088
COVID00019	CHP00844	CHP00844	0.014584
COVID00019	CHP01118	CHP00844	0.011564
COVID00019	CHP01508	CHP00844	0.00926
COVID00019	CHP01771	CHP00844	0.014239
COVID00019	CHP02904	CHP00844	0.008569
COVID00019	CHP03461	CHP00844	0.019283
COVID00019	CHP04556	CHP00844	0.0197
COVID00019	CHP05501	CHP00844	0.014772
COVID00019	CHP06090	CHP00844	0.011646
COVID00019	Medicinal flavor	CHP01118	0.039796
COVID00019	Meridian tropism	CHP01118	0.037797
COVID00019	Therapeutic nature	CHP01118	0.038092
COVID00019	CHP00142	CHP01118	0.023043
COVID00019	CHP00209	CHP01118	0.008074
COVID00019	CHP00361	CHP01118	0.008176
COVID00019	CHP00844	CHP01118	0.00724
COVID00019	CHP01118	CHP01118	0.013818
COVID00019	CHP01508	CHP01118	0.007462
COVID00019	CHP01771	CHP01118	0.011459
COVID00019	CHP02904	CHP01118	0.006913
COVID00019	CHP03461	CHP01118	0.015671
COVID00019	CHP04556	CHP01118	0.015845
COVID00019	CHP05501	CHP01118	0.01184
COVID00019	CHP06090	CHP01118	0.00939
COVID00019	Medicinal flavor	CHP01508	0.03383
COVID00019	Meridian tropism	CHP01508	0.032128
COVID00019	Therapeutic nature	CHP01508	0.03238
COVID00019	CHP00142	CHP01508	0.01936
COVID00019	CHP00209	CHP01508	0.006769
COVID00019	CHP00361	CHP01508	0.006871
COVID00019	CHP00844	CHP01508	0.006095
COVID00019	CHP01118	CHP01508	0.007837
COVID00019	CHP01508	CHP01508	0.008909
COVID00019	CHP01771	CHP01508	0.009598
COVID00019	CHP02904	CHP01508	0.005797
COVID00019	CHP03461	CHP01508	0.013187
COVID00019	CHP04556	CHP01508	0.013268
COVID00019	CHP05501	CHP01508	0.009898
COVID00019	CHP06090	CHP01508	0.007872
COVID00019	Medicinal flavor	CHP01771	0.047827
COVID00019	Meridian tropism	CHP01771	0.045355
COVID00019	Therapeutic nature	CHP01771	0.045723
COVID00019	CHP00142	CHP01771	0.028309
COVID00019	CHP00209	CHP01771	0.009961
COVID00019	CHP00361	CHP01771	0.010039
COVID00019	CHP00844	CHP01771	0.008861
COVID00019	CHP01118	CHP01771	0.011506
COVID00019	CHP01508	CHP01771	0.009213
COVID00019	CHP01771	CHP01771	0.020886
COVID00019	CHP02904	CHP01771	0.008526
COVID00019	CHP03461	CHP01771	0.019191
COVID00019	CHP04556	CHP01771	0.019598
COVID00019	CHP05501	CHP01771	0.014694
COVID00019	CHP06090	CHP01771	0.011587
COVID00019	Medicinal flavor	CHP02904	0.033626
COVID00019	Meridian tropism	CHP02904	0.031941
COVID00019	Therapeutic nature	CHP02904	0.032187
COVID00019	CHP00142	CHP02904	0.0194
COVID00019	CHP00209	CHP02904	0.006783
COVID00019	CHP00361	CHP02904	0.006885
COVID00019	CHP00844	CHP02904	0.006107
COVID00019	CHP01118	CHP02904	0.007853
COVID00019	CHP01508	CHP02904	0.006267
COVID00019	CHP01771	CHP02904	0.009619
COVID00019	CHP02904	CHP02904	0.008357
COVID00019	CHP03461	CHP02904	0.013214
COVID00019	CHP04556	CHP02904	0.013297
COVID00019	CHP05501	CHP02904	0.00992
COVID00019	CHP06090	CHP02904	0.007889
COVID00019	Medicinal flavor	CHP03461	0.048051
COVID00019	Meridian tropism	CHP03461	0.045706
COVID00019	Therapeutic nature	CHP03461	0.046035
COVID00019	CHP00142	CHP03461	0.028256
COVID00019	CHP00209	CHP03461	0.009951
COVID00019	CHP00361	CHP03461	0.010019
COVID00019	CHP00844	CHP03461	0.008837
COVID00019	CHP01118	CHP03461	0.011491
COVID00019	CHP01508	CHP03461	0.009206
COVID00019	CHP01771	CHP03461	0.014158
COVID00019	CHP02904	CHP03461	0.008517
COVID00019	CHP03461	CHP03461	0.031373
COVID00019	CHP04556	CHP03461	0.019589
COVID00019	CHP05501	CHP03461	0.014697
COVID00019	CHP06090	CHP03461	0.011576
COVID00019	Medicinal flavor	CHP04556	0.033247
COVID00019	Meridian tropism	CHP04556	0.031606
COVID00019	Therapeutic nature	CHP04556	0.031839
COVID00019	CHP00142	CHP04556	0.019349
COVID00019	CHP00209	CHP04556	0.006776
COVID00019	CHP00361	CHP04556	0.006866
COVID00019	CHP00844	CHP04556	0.006083
COVID00019	CHP01118	CHP04556	0.00784
COVID00019	CHP01508	CHP04556	0.006262
COVID00019	CHP01771	CHP04556	0.009615
COVID00019	CHP02904	CHP04556	0.005803
COVID00019	CHP03461	CHP04556	0.013165
COVID00019	CHP04556	CHP04556	0.018816
COVID00019	CHP05501	CHP04556	0.00993
COVID00019	CHP06090	CHP04556	0.007881
COVID00019	Medicinal flavor	CHP05501	0.033141
COVID00019	Meridian tropism	CHP05501	0.031462
COVID00019	Therapeutic nature	CHP05501	0.031701
COVID00019	CHP00142	CHP05501	0.019298
COVID00019	CHP00209	CHP05501	0.006753
COVID00019	CHP00361	CHP05501	0.006848
COVID00019	CHP00844	CHP05501	0.006071
COVID00019	CHP01118	CHP05501	0.007816
COVID00019	CHP01508	CHP05501	0.00624
COVID00019	CHP01771	CHP05501	0.009579
COVID00019	CHP02904	CHP05501	0.005783
COVID00019	CHP03461	CHP05501	0.013137
COVID00019	CHP04556	CHP05501	0.013243
COVID00019	CHP05501	CHP05501	0.013507
COVID00019	CHP06090	CHP05501	0.007854
COVID00019	Medicinal flavor	CHP06090	0.039849
COVID00019	Meridian tropism	CHP06090	0.03783
COVID00019	Therapeutic nature	CHP06090	0.038129
COVID00019	CHP00142	CHP06090	0.023101
COVID00019	CHP00209	CHP06090	0.008096
COVID00019	CHP00361	CHP06090	0.008196
COVID00019	CHP00844	CHP06090	0.007257
COVID00019	CHP01118	CHP06090	0.009365
COVID00019	CHP01508	CHP06090	0.007483
COVID00019	CHP01771	CHP06090	0.011493
COVID00019	CHP02904	CHP06090	0.006933
COVID00019	CHP03461	CHP06090	0.015707
COVID00019	CHP04556	CHP06090	0.015893
COVID00019	CHP05501	CHP06090	0.011879
COVID00019	CHP06090	CHP06090	0.013752
COVID00019	CHP00142	Medicinal flavor	0.026778
COVID00019	CHP00209	Medicinal flavor	0.009609
COVID00019	CHP00361	Medicinal flavor	0.009544
COVID00019	CHP00844	Medicinal flavor	0.008268
COVID00019	CHP01118	Medicinal flavor	0.010976
COVID00019	CHP01508	Medicinal flavor	0.008858
COVID00019	CHP01771	Medicinal flavor	0.013982
COVID00019	CHP02904	Medicinal flavor	0.008139
COVID00019	CHP03461	Medicinal flavor	0.018044
COVID00019	CHP04556	Medicinal flavor	0.019117
COVID00019	CHP05501	Medicinal flavor	0.014602
COVID00019	CHP06090	Medicinal flavor	0.011176
COVID00019	Meridian tropism	Medicinal flavor	0.022021
COVID00019	Therapeutic nature	Medicinal flavor	0.022187
COVID00019	Medicinal flavor	Medicinal flavor	0.023184
COVID00019	CHP00142	Meridian tropism	0.015419
COVID00019	CHP00209	Meridian tropism	0.005533
COVID00019	CHP00361	Meridian tropism	0.005496
COVID00019	CHP00844	Meridian tropism	0.004761
COVID00019	CHP01118	Meridian tropism	0.006321
COVID00019	CHP01508	Meridian tropism	0.005101
COVID00019	CHP01771	Meridian tropism	0.008052
COVID00019	CHP02904	Meridian tropism	0.004686
COVID00019	CHP03461	Meridian tropism	0.010391
COVID00019	CHP04556	Meridian tropism	0.01101
COVID00019	CHP05501	Meridian tropism	0.008409
COVID00019	CHP06090	Meridian tropism	0.006435
COVID00019	Meridian tropism	Meridian tropism	0.012682
COVID00019	Therapeutic nature	Meridian tropism	0.012778
COVID00019	Medicinal flavor	Meridian tropism	0.013352
COVID00019	CHP00142	Therapeutic nature	0.044842
COVID00019	CHP00209	Therapeutic nature	0.016088
COVID00019	CHP00361	Therapeutic nature	0.015982
COVID00019	CHP00844	Therapeutic nature	0.013846
COVID00019	CHP01118	Therapeutic nature	0.018379
COVID00019	CHP01508	Therapeutic nature	0.014833
COVID00019	CHP01771	Therapeutic nature	0.023413
COVID00019	CHP02904	Therapeutic nature	0.013627
COVID00019	CHP03461	Therapeutic nature	0.03021
COVID00019	CHP04556	Therapeutic nature	0.032012
COVID00019	CHP05501	Therapeutic nature	0.024451
COVID00019	CHP06090	Therapeutic nature	0.018714
COVID00019	Meridian tropism	Therapeutic nature	0.036876
COVID00019	Therapeutic nature	Therapeutic nature	0.037155
COVID00019	Medicinal flavor	Therapeutic nature	0.038824
COVID00039	Medicinal flavor	CHP00543	0.078207
COVID00039	Meridian tropism	CHP00543	0.072563
COVID00039	Therapeutic nature	CHP00543	0.076897
COVID00039	CHP00543	CHP00543	0.121673
COVID00039	CHP01723	CHP00543	0.02964
COVID00039	CHP01958	CHP00543	0.084286
COVID00039	CHP02298	CHP00543	0.043873
COVID00039	Medicinal flavor	CHP01723	0.039726
COVID00039	Meridian tropism	CHP01723	0.036757
COVID00039	Therapeutic nature	CHP01723	0.039055
COVID00039	CHP00543	CHP01723	0.0522
COVID00039	CHP01723	CHP01723	0.015782
COVID00039	CHP01958	CHP01723	0.042026
COVID00039	CHP02298	CHP01723	0.021808
COVID00039	Medicinal flavor	CHP01958	0.063204
COVID00039	Meridian tropism	CHP01958	0.058549
COVID00039	Therapeutic nature	CHP01958	0.062162
COVID00039	CHP00543	CHP01958	0.08353
COVID00039	CHP01723	CHP01958	0.023502
COVID00039	CHP01958	CHP01958	0.076266
COVID00039	CHP02298	CHP01958	0.034913
COVID00039	Medicinal flavor	CHP02298	0.063938
COVID00039	Meridian tropism	CHP02298	0.059143
COVID00039	Therapeutic nature	CHP02298	0.062853
COVID00039	CHP00543	CHP02298	0.083723
COVID00039	CHP01723	CHP02298	0.023556
COVID00039	CHP01958	CHP02298	0.06732
COVID00039	CHP02298	CHP02298	0.039521
COVID00039	CHP00543	Medicinal flavor	0.127458
COVID00039	CHP01723	Medicinal flavor	0.034728
COVID00039	CHP01958	Medicinal flavor	0.099968
COVID00039	CHP02298	Medicinal flavor	0.052169
COVID00039	Meridian tropism	Medicinal flavor	0.074609
COVID00039	Therapeutic nature	Medicinal flavor	0.079065
COVID00039	Medicinal flavor	Medicinal flavor	0.08038
COVID00039	CHP00543	Meridian tropism	0.05174
COVID00039	CHP01723	Meridian tropism	0.014098
COVID00039	CHP01958	Meridian tropism	0.040583
COVID00039	CHP02298	Meridian tropism	0.021179
COVID00039	Meridian tropism	Meridian tropism	0.030285
COVID00039	Therapeutic nature	Meridian tropism	0.032094
COVID00039	Medicinal flavor	Meridian tropism	0.032628
COVID00039	CHP00543	Therapeutic nature	0.127458
COVID00039	CHP01723	Therapeutic nature	0.034728
COVID00039	CHP01958	Therapeutic nature	0.099968
COVID00039	CHP02298	Therapeutic nature	0.052169
COVID00039	Meridian tropism	Therapeutic nature	0.074609
COVID00039	Therapeutic nature	Therapeutic nature	0.079065
COVID00039	Medicinal flavor	Therapeutic nature	0.08038
COVID00031	Medicinal flavor	CHP01933	0.092757
COVID00031	Meridian tropism	CHP01933	0.094176
COVID00031	Therapeutic nature	CHP01933	0.093353
COVID00031	CHP01933	CHP01933	0.154204
COVID00031	CHP03066	CHP01933	0.069617
COVID00031	CHP05138	CHP01933	0.059698
COVID00031	Medicinal flavor	CHP03066	0.073816
COVID00031	Meridian tropism	CHP03066	0.074508
COVID00031	Therapeutic nature	CHP03066	0.074276
COVID00031	CHP01933	CHP03066	0.111129
COVID00031	CHP03066	CHP03066	0.061036
COVID00031	CHP05138	CHP03066	0.048029
COVID00031	Medicinal flavor	CHP05138	0.092798
COVID00031	Meridian tropism	CHP05138	0.093591
COVID00031	Therapeutic nature	CHP05138	0.093413
COVID00031	CHP01933	CHP05138	0.139226
COVID00031	CHP03066	CHP05138	0.070367
COVID00031	CHP05138	CHP05138	0.066023
COVID00031	CHP01933	Medicinal flavor	0.110458
COVID00031	CHP03066	Medicinal flavor	0.054982
COVID00031	CHP05138	Medicinal flavor	0.047708
COVID00031	Meridian tropism	Medicinal flavor	0.067353
COVID00031	Therapeutic nature	Medicinal flavor	0.067013
COVID00031	Medicinal flavor	Medicinal flavor	0.06659
COVID00031	CHP01933	Meridian tropism	0.146427
COVID00031	CHP03066	Meridian tropism	0.072884
COVID00031	CHP05138	Meridian tropism	0.063243
COVID00031	Meridian tropism	Meridian tropism	0.089283
COVID00031	Therapeutic nature	Meridian tropism	0.088833
COVID00031	Medicinal flavor	Meridian tropism	0.088272
COVID00031	CHP01933	Therapeutic nature	0.172753
COVID00031	CHP03066	Therapeutic nature	0.08599
COVID00031	CHP05138	Therapeutic nature	0.074614
COVID00031	Meridian tropism	Therapeutic nature	0.105339
COVID00031	Therapeutic nature	Therapeutic nature	0.104807
COVID00031	Medicinal flavor	Therapeutic nature	0.104146
COVID00033	Medicinal flavor	CHP00135	0.074296
COVID00033	Meridian tropism	CHP00135	0.067828
COVID00033	Therapeutic nature	CHP00135	0.074372
COVID00033	CHP00135	CHP00135	0.083201
COVID00033	CHP00168	CHP00135	0.057739
COVID00033	CHP00216	CHP00135	0.038076
COVID00033	CHP02017	CHP00135	0.061278
COVID00033	CHP03098	CHP00135	0.017217
COVID00033	CHP03423	CHP00135	0.034299
COVID00033	CHP05194	CHP00135	0.023323
COVID00033	Medicinal flavor	CHP00168	0.074891
COVID00033	Meridian tropism	CHP00168	0.068382
COVID00033	Therapeutic nature	CHP00168	0.075148
COVID00033	CHP00135	CHP00168	0.063359
COVID00033	CHP00168	CHP00168	0.077065
COVID00033	CHP00216	CHP00168	0.037735
COVID00033	CHP02017	CHP00168	0.060778
COVID00033	CHP03098	CHP00168	0.017049
COVID00033	CHP03423	CHP00168	0.034079
COVID00033	CHP05194	CHP00168	0.023102
COVID00033	Medicinal flavor	CHP00216	0.079372
COVID00033	Meridian tropism	CHP00216	0.072263
COVID00033	Therapeutic nature	CHP00216	0.079502
COVID00033	CHP00135	CHP00216	0.066346
COVID00033	CHP00168	CHP00216	0.060106
COVID00033	CHP00216	CHP00216	0.050225
COVID00033	CHP02017	CHP00216	0.063831
COVID00033	CHP03098	CHP00216	0.017822
COVID00033	CHP03423	CHP00216	0.035964
COVID00033	CHP05194	CHP00216	0.024171
COVID00033	Medicinal flavor	CHP02017	0.075292
COVID00033	Meridian tropism	CHP02017	0.068668
COVID00033	Therapeutic nature	CHP02017	0.075496
COVID00033	CHP00135	CHP02017	0.062755
COVID00033	CHP00168	CHP02017	0.056792
COVID00033	CHP00216	CHP02017	0.03739
COVID00033	CHP02017	CHP02017	0.080201
COVID00033	CHP03098	CHP02017	0.01687
COVID00033	CHP03423	CHP02017	0.033905
COVID00033	CHP05194	CHP02017	0.02287
COVID00033	Medicinal flavor	CHP03098	0.053473
COVID00033	Meridian tropism	CHP03098	0.048769
COVID00033	Therapeutic nature	CHP03098	0.053654
COVID00033	CHP00135	CHP03098	0.043087
COVID00033	CHP00168	CHP03098	0.039298
COVID00033	CHP00216	CHP03098	0.025727
COVID00033	CHP02017	CHP03098	0.041789
COVID00033	CHP03098	CHP03098	0.013743
COVID00033	CHP03423	CHP03098	0.023857
COVID00033	CHP05194	CHP03098	0.015661
COVID00033	Medicinal flavor	CHP03423	0.103273
COVID00033	Meridian tropism	CHP03423	0.094257
COVID00033	Therapeutic nature	CHP03423	0.103574
COVID00033	CHP00135	CHP03423	0.085961
COVID00033	CHP00168	CHP03423	0.077518
COVID00033	CHP00216	CHP03423	0.051166
COVID00033	CHP02017	CHP03423	0.082247
COVID00033	CHP03098	CHP03423	0.023165
COVID00033	CHP03423	CHP03423	0.067254
COVID00033	CHP05194	CHP03423	0.031365
COVID00033	Medicinal flavor	CHP05194	0.065291
COVID00033	Meridian tropism	CHP05194	0.05968
COVID00033	Therapeutic nature	CHP05194	0.065537
COVID00033	CHP00135	CHP05194	0.053098
COVID00033	CHP00168	CHP05194	0.048336
COVID00033	CHP00216	CHP05194	0.031688
COVID00033	CHP02017	CHP05194	0.05138
COVID00033	CHP03098	CHP05194	0.014216
COVID00033	CHP03423	CHP05194	0.029223
COVID00033	CHP05194	CHP05194	0.023586
